Tweet,Target 1,Stance 1,Target 2,Stance 2,Test/Train/Dev
"@GMA #Hillary was absolutely spot on abt #DonaldTrump,an obnoxious #Liar&t/Nadir of Humanity yet,U misanthropes@ABC callit,Turning t/Tables?",Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
I wouldn't be surprised if Clinton payed al-Shabab to include Trump in their video #DonaldTrump #HillaryClinton,Donald Trump,NONE,Hillary Clinton,AGAINST,Train
Women tell Trump they don't like HRC? We all have seen the women you spend time with #DonaldTrump #facethenation #Hillary2016,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
"#Hillary2016 was a victim of Bill's marital transgressions! She didn't speak up for herself, how will she ever be a President? #Trump2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"#Trump2016 #TedCruz #Hillary #Bernie2016  If the election were held today, which candidate would get your vote?",Donald Trump,NONE,Hillary Clinton,NONE,Train
MSM says younger #HillaryClinton fans don't know extent of #BillClinton's affairs. i.e.JenFlowers12 yrs.ETC. #Trump2016 pls educate kindly!,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"The fact that #DonaldTrump think his best attack against #HillaryClinton is to go after #BillClinton is a good sign, don't you think!",Donald Trump,NONE,Hillary Clinton,NONE,Train
"#DonaldTrump says #HillaryClinton ""constantly playing the woman card; she won't laugh along with my joke about what she does on the toilet.""",Donald Trump,NONE,Hillary Clinton,NONE,Train
#DonaldTrump calls #HillaryClinton a flawed candidate? Someone have a word with him about his hair.,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
@SHEWhispers2Me As long as a Republican wins the presidency I'll be happy. Just no #Hillary. She would destroy this country. #Trump2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"#DonaldTrump, instead of worrying about what #Hillary was doing on the toilet, why didn't your pal #TedNugent use one instead of his pants?",Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
"""@_HankRearden: A lot of Dems don't want socialism & actually like US, so they're leaving party 4 TrumpNation. #Trump2016"" #HillaryClinton",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
@realDonaldTrump   #HillaryClinton has taken money from many middle eastern countries & companies. They own her and #billclinton #Trump2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"#Feminists always bashing #Trump2016 & other repubs when they r the most sexist, dishonest, close-minded people on the planet. #Hillary2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
#HillaryClinton #DonaldTrump  Practicing politics as if they seek a coronation instead of a nomination...some showlike bread & carcass.,Donald Trump,AGAINST,Hillary Clinton,AGAINST,Train
If hardworking honest Americans turn out to vote in high numbers #Hillary2016 doesnt stand a chance. #Trump2016 #Rubio2016 #Cruz2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
@HillaryClinton been in public life since the 60s with no substantial accomplishments. Sry #Hillary2016 but we are moving ahead #Trump2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
America needs to know what #Hillary has done for over 40 years as BILL BIMBO SQUAD manager #MakeAmericaGreatAgain #Hillary2016 #Trump2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
@DavidMarkDC @CNNPolitics @CNN. R rump wants to spend time ralking about clintons penis hmmm? #Trump2016 #HillaryClinton,Donald Trump,NONE,Hillary Clinton,NONE,Train
"#History has shown us that once  #Hitler wanted to make #Germany great again, sounds familiar #NoTrump2016 #Trump2016 #Hillary2016",Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
#MSM asks if @realDonaldTrump is presidential & if comments will derail campaign & so on. But doesn't question #Hillary. So BIAS. #Trump2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"Hillary Clinton is Bob Dole, Juan McCain and Mitt Romney rolled into one big loser! #HillarysTurnToLOSE #Trump2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"@realDonaldTrump Absolutely, #Hillary lied about #Trump in ISIS video. It's hard to follow all her lies. She's a sick woman. #Trump2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
#Hillary hopes by screaming about what's in her pants you won't notice what's in her heart.   @BradThor #Trump2016  @dailykos @Susanfrom29,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
Hillary Clinton backs the Iran deal which will give the broke terror-state a 150 Billion dollars boost.  #Hillary2016 #Trump2016,Donald Trump,NONE,Hillary Clinton,AGAINST,Train
Why isn't anyone bringing up #DonaldTrump 's history with women???? #BillClinton and #HillaryClinton stayed together and worked (1/3),Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
"Dear #Hillary & #DonaldTrump, want to Make  Great Again? Turn your attention to drug co.s & medical insurance co.s & stop the gouging.",Donald Trump,NONE,Hillary Clinton,NONE,Train
Wondering if any of the prez candidates have a position on repeal of country of origin labeling?  #tcot #DonaldTrump #HillaryClinton,Donald Trump,NONE,Hillary Clinton,NONE,Train
"How many strong, empowered feminists do you know that stay with a man who has 14+ sex assault accusers? #ImWithHer #Hillary2016 #Trump2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"#DonaldTrump: ""#HillaryClinton enabled Monica."" OMG Does he think she held him while Monica went at it? The Man's a certifiable NUT!",Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
"If you're actively supporting #DonaldTrump, you are essentially guaranteeing a #Hillary2016 victory. So now I hate you twice as much.",Donald Trump,AGAINST,Hillary Clinton,AGAINST,Train
"Like Bonnie & Clyde #BillClinton & #Hillary2016 are Gang Raping their way across America, She holds them down while he penetrates #Trump2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
U know u #Hillary2016 have hit bottom of barrel when u choose Bill Clinton to campaign for u! VOTE FOR #Trump2016 @realDonaldTrump !!!!!!!!!,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"#Hillary FEAR a #Trump win!  Hillary C's #POTUS power as leverage 4 persn'l revenue gain, NOT 2 drive solutions 4 US Citizens #Trump2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
The Democrat party will soon be hit by a #ClueByFour that #Hillary is guaranteed loser.  Who will tell her and who will step up? #Trump2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"Crazy as it sounds, #Hillary's had NO exposure. When people actually see/hear her head-to-head nationally, it will become CLEAR. #Trump2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
The crazy Muzzies dont get to decide if I live or die. I decide. Stick it sideways you heathens. #DNC #Hillary #Trump2016,Donald Trump,NONE,Hillary Clinton,NONE,Train
Anyone else scared for our country if it ends up being #DonaldTrump Vs. #Hillary2016 That seems about the worst thing ever! #PleaseNotThem,Donald Trump,AGAINST,Hillary Clinton,AGAINST,Train
"I will support #HillaryClinton over #DonaldTrump fascist agenda any day. If #Assange knows what's good for him, he'll do the same #Wikileaks",Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
@AmesMoreno Good point!  HORNEDOG Bill fronting for flaky Hillary is humorous.  Who's the candidate?  #HillaryClinton #DonaldTrump,Donald Trump,NONE,Hillary Clinton,AGAINST,Train
#HillaryClinton can't ignore #DonaldTrump too long over #Sexism charges against him along w/ her husband's past. It's getting nassstyyy!!,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"@hardball Why are we asking #HillaryClinton what she thinks about #DonaldTrump? Don't waste any more air time, her time or our time.",Donald Trump,NONE,Hillary Clinton,FAVOR,Train
"@hardball Why are we asking #HillaryClinton what she thinks about #DonaldTrump? Don't waste any more air time, her time or ours. #4HC",Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
What's wrong with letting the PEOPLE decide? If it's #DonaldTrump or #Hillary & you vote for that #lyingwitch or stay home   #ScrewYou,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"What the fuck goes through the sick mind of #GOP front-runner #DonaldTrump, when he ponders aloud as to what #Hillary does on the toilet?",Donald Trump,AGAINST,Hillary Clinton,NONE,Train
"#Congress sits idle as America capsizes. Whoever we pick, I hope they lead us to greatness. #election2016 #DonaldTrump #Hillary2016 #Bernie",Donald Trump,NONE,Hillary Clinton,NONE,Train
Did anyone notice that ISIS DIDN'T have a video of #DonaldTrump until #Hillary gave them the idea?,Donald Trump,NONE,Hillary Clinton,AGAINST,Train
"On Jan 20, 2017 Bernie Sanders will be sworn in as Americas 45th president #Hillary2016 #Trump2016  everyone else is irrelevant #Bernie2016",Donald Trump,AGAINST,Hillary Clinton,AGAINST,Train
Choosing between Republicans and Democrats is like choosing between lethal injection and electric chair. #HillaryClinton #DonaldTrump,Donald Trump,AGAINST,Hillary Clinton,AGAINST,Train
Why hasn't #Hillary disarmed her body guards since she believes guns don't keep us safe? #HillaryForPrison #Trump2016 #MakeAmericaGreatAgain,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
Will #Maddow ever do a special on #BIllClinton rape/sexual assault accusers like she did with #BillCosby?#HillaryForPrison #Trump2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
BREAKING -- Bill Clinton Endorses Wife Hillary for President After Being Reminded He is Married to Her. #Hillary2016 #Trump2016,Donald Trump,NONE,Hillary Clinton,AGAINST,Train
Dems are in a bad place now. Nobody is FOR #Hillary2016 rather just against #Trump2016. Opposition support is not a winning game plan.,Donald Trump,NONE,Hillary Clinton,NONE,Train
The liberal media's on the job! it only took them 4yrs & a movie trailer 2 take interest in #HILLARY's involvement in #Benghazi ! #TRUMP2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"Sooo, what if someone didn't like ANY of the candidates. Then what??? Asking for a friend. #Trump2016 #TedCruz2016 #Rubio #Hillary2016",Donald Trump,AGAINST,Hillary Clinton,AGAINST,Train
@HillaryClinton you can't just ignore #DonaldTrump and hope he'll go away. He must be confronted whenever and wherever possible. #Hillary,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
HillaryClinton you can't just ignore #DonaldTrump and hope he'll go away. He must be confronted whenever and wherever possible. #Hillary,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
I vote on no government involvement in anything the people want to do #Trump2016 #Hillary2016 No president 2016. No government 2016.,Donald Trump,AGAINST,Hillary Clinton,AGAINST,Train
I view #HillaryClinton as an abused wife who knew well enough to keep her mouth shut... not a pillar of women's strength. #Trump2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
#hillary rolls out comprehensive autism plan. #DonaldTrump talks about vaccines being a cause. That's good enough for me #hillary2016,Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
Imagine the backlash if #obama or #HillaryClinton used the wrong video footage like #Trump2016. nice attempt at covering up- BS tho.,Donald Trump,NONE,Hillary Clinton,AGAINST,Train
Going to make for odd debates. #HillaryClinton on #DonaldTrump: I'll let him live in his alternative reality. I'm not going to respond.,Donald Trump,NONE,Hillary Clinton,NONE,Train
"Soooo that smoking gun of #Hillary's... how'd that work out? .@realDonaldTrump 7,000 #Bill <700!!! I say #TrumpTrain is going to roll on",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
If #Hillary (Bill's Shadow) Must Turn Campaign Over To Bill...Its Finished. #DonaldTrump is Next #POTUS ~#msnbc #foxnews #nyt #wsj #cnn #nbc,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
Obama gun control will only help criminals be better armed than law abiding citizens. #executiveaction #GunControl #NRA #Trump2016 #Hillary,Donald Trump,NONE,Hillary Clinton,NONE,Train
"Trump taxation of hedge funds reminds me of Nazi confiscation of Jew assets, i.e. a second holocaust #tcot #Trump2016 #Cruz #Hillary",Donald Trump,AGAINST,Hillary Clinton,NONE,Train
"""13 Hours"" Opening January 15th.  STAND DOWN #Hillary2016 you did not protect Americans! #DonaldTrump will protect Americans.",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
.@realDonaldTrump forget the Trump/Cruz 2016 ticket. Trump/Haley 2016 will destroy #HillaryClinton. #Trump2016 #MakeAmericaGreatAgain ,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
VOTE #HILLARYCLINTON Nothing says Feminist like a man ho pimping his wife's campaign under a premise SHE will clean up HIS mess #TrumpTrain,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
COULDN'T WE JUST ELECT A GAY WOMAN FOR PRESIDENT AND STILL HAVE A FIRST LADY?  #TRUMP #HILLARY #TRUMP2016 #TEDCRUZ #realdonaldtrump,Donald Trump,NONE,Hillary Clinton,NONE,Train
"I love how witty Lib think they are, when they call #DonaldTrump a Nazi... If anyone, it's #HillaryClinton. She quotes Hitler like crazy.",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"I love how witty Libs think they are, when they call #DonaldTrump a Nazi... If anyone, it's #HillaryClinton. She quotes Hitler like crazy.",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
It's like you knew it was going to be #Clemson vs #bama you know it'll be #trump2016 vs #Hillary2016  #cnn #foxnews Let's just get it on!,Donald Trump,NONE,Hillary Clinton,NONE,Train
"#HillaryClinton is like #ElizabethTudor, wise leader, while #DonaldTrump is a manicured fop, fit for a rhome near a beginner golf course",Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
"What the fuck goes through the sick mind of #GOP front-runner #DonaldTrump, when he wonders aloud as to what #Hillary does on the toilet?",Donald Trump,AGAINST,Hillary Clinton,NONE,Train
Watching the news and wandering who designs #HillaryClinton clothes?? She looks so pathetic! She should fire her designer! #Trump2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
@sandiv11 @theblaze #hillary doesn't even know what's going on....out of touch! #socialism destroys nations! #Trump2016,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
Best Reason to Vote for #BernieSanders? He'll Make #DonaldTrump Look Like a Fool #Hillary Can't She's Already Too Compromised #nyt #cnn #wsj,Donald Trump,AGAINST,Hillary Clinton,AGAINST,Train
"#hillarys town hall event from a firehouse today. Boy, bet tough questions there! ""How long is this hose?""....#Trump2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
If were going 2 call out every phony thing in political ads- let's start w/ Bill and #HillaryClinton looking happily married. #DonaldTrump,Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"Won't be surprised #DonaldTrump saying he will deport #ElNino ... But seriously, the only person that can beat #Hillary & #Trump is #TedCruz",Donald Trump,AGAINST,Hillary Clinton,AGAINST,Train
"#Trump appeals to the working class. #Hillary appeals to the entitlement class. I'll take the former over the latter, any day. #Trump2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"Every time #DonaldTrump says #HillaryClinton doesn't have the ""Strength & Stamina"" to be president I hear ""WOMAN"" & it pisses me off!",Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
"Offering $5500, Hilary Clinton saying, ""President Trump""  #Trump2016 MUST BE REAL ! NO WATER BOARDING #Hillaryringtone",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"Offering $5500, Ringtone of Hilary Clinton saying, ""President Trump""  #Trump2016 NO WATER BOARDING #Hillaryringtone",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"Offering $5500, Ringtone of Hilary Clinton saying, ""President Trump"" #Hillaryringtone Must be verified as real! #Trump2016",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"Offering $5500, Ringtone of Hilary Clinton saying, ""President Trump""  #Trump2016 NO WATER BOARDING #Hillaryringtone @seanhannity",Donald Trump,FAVOR,Hillary Clinton,AGAINST,Train
"Every time #DonaldTrump says #HillaryClinton doesn't have the ""Strength and Stamina"" to be president I hear ""WOMAN""! & it pisses me off!",Donald Trump,AGAINST,Hillary Clinton,FAVOR,Train
I cannot relate to a person who has never waited in line for anything. I will not vote for #DonaldTrump or #HillaryClinton.,Donald Trump,AGAINST,Hillary Clinton,AGAINST,Train
"@TheFive #Hillary2016 #Trump2016 #Benghazi - N. Korea Detonates H-Bomb - Named the Bomb ""Blue Dress"" in Honor of Bill Clinton who Gave Bomb!",Donald Trump,NONE,Hillary Clinton,AGAINST,Train
