Tweet,Target 1,Stance 1,Target 2,Stance 2,Test/Train/Dev
"#Hillary cannot force herself  to utter the words #RadicalIslam & #Bernie thinks ""climate change"" is to blame for terrorists! Shameful #tcot",Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
"#BernieSanders #HillaryClinton one promises free shit for everyone, the other a powerhungry assassin, Democrats still will defend both",Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
"Rocky De La Fuente is the only #Democrat who could crush #Trump in a debate. Trump would school #Bernie on business, #Hillary on scandals.",Hillary Clinton,NONE,Bernie Sanders,FAVOR,Train
"Think the world & our nation are screwed up under #Obama? Want 4-8 more years of it? Elect #HillaryClinton; even worse, elect #BernieSanders",Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
Drinking game for every time #Bernie says with all due respect before he disrespects #HillaryClinton Devolving into #GOP debate #DemDebate,Hillary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
"It being reported #BernieSanders supporters booed #HillaryClinton when talked about being progressive, and they yelled she lied. #IowaCaucus",Hillary Clinton,AGAINST,Bernie Sanders,NONE,Train
"She should be afraid. #Bernie broke thru the wall that ""the machine"" had 4 #Hillary. I don't think that coronation will be easy 4 her 2 get.",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"#DemDebate #Hillary2016 disgustingly disingenuous about net savings thru higher taxes on HealthCare, like we can't do math. #Bernie2016",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
#Hillary will sign #TPP which will allow human poo fed shrimp 2b imported from Vietnam. We MUST b #BernieStrong to stop this. #caucus4bernie,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
@__MACnificent @BethCol77455974 #Bernie talks to Americans about issues they care about. #Hillary talks about herself and her vagina.,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"#BernieSanders , he's definitely in this race. #Hillary won't be gifted the win. But she'll never win my allegiance with blatant arrogance.",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"@TeaPartyOrg When communist freak like #BernieSanders dominates you like this, time to start paying back the warlords #HillaryForPrison2016",Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
Sweet karmic irony if #Hillary loses the #Democratic nomination  again. I'd rather have #Bernie as #president than risk giving her a shot.,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
#Obama #Hillary & #Sanders all want stricter gun laws.  I wonder what the secret service will carry to protect them. #BearArms #2ndAmendment,Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
"In 87% white Iowa, #Bernie still could not beat #Hillary like his camp thought.  It's a preview of what's to come.   Cometh: NH, NV, SC.",Hillary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
#DemDebate #drinking game. Shots every time: #HillaryClinton says I have a plan Matt O Malley says I'm different #BernieSanders says I agree,Hillary Clinton,NONE,Bernie Sanders,NONE,Train
"Tight between Clinton & Sanders. @CNN is questioning whether #Bernie should have been harder on #Hillary, but he sticks to the high road. ",Hillary Clinton,NONE,Bernie Sanders,FAVOR,Train
One obvious misstep in #HillaryClinton's message against #Bernie: Obama had little foreign policy experience going into the '08election too.,Hillary Clinton,AGAINST,Bernie Sanders,NONE,Train
Barack Obama cannot be bothered to deal with Islamic terrorism because he is too busy fighting climate change. FUCK #Bernie2016 #Hillary2016,Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
@dlgarrison they hand picked some crappy ones for #HillaryClinton too then including the 1 about young voters leaning towards #BernieSanders,Hillary Clinton,FAVOR,Bernie Sanders,NONE,Train
#BernieSanders is the one who will unite the party. Even Hillary women won't vote  for a republican. #HillaryWallSt is dividing the party.,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
Trumps 2nd rally in Iowa today is about2start For live stream choices just search trump livestream  #Bernie2016 #Hillary2016 #BLM #Democrats,Hillary Clinton,AGAINST,Bernie Sanders,NONE,Train
Don't even try 2 claim u r a patriotic American when supporting a Canadian born Cuban 4 president #TedCruz #TeaParty #Trump #Hillary #Bernie,Hillary Clinton,NONE,Bernie Sanders,NONE,Train
"#Hillary just cannot be trusted. She's making all the right sounds by stealing #Sanders soundbites, but not meaning a single word",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
Why is it so many #Bernie fans seem ready to vote GOP or not at all if #Hillary  gets nominated? Way to turn our country over to bigots!,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
@GeorgeWill Wishful thinking.  But there's always lying #Hillary w/the black slave accent/or #BernieSanders the Marxist Russian honeymooner!,Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
"#Bernie is being attacked by media on stage and Lester and Andrea hand the sword to #Hillary each time: ""Want a swipe?"" @NBCNews #DemDebate",Hillary Clinton,AGAINST,Bernie Sanders,NONE,Train
"@jodiwilldare @Donna_West Just because #Sanders supporters don't like, trust, or wish to vote for #Hillary, doesn't make them misogynistic.",Hillary Clinton,NONE,Bernie Sanders,NONE,Train
This Presidential political season is very entertaining. Face it- does it REALLY matter who wins? #Trump2016 #Hillary2016 #Bernie2016,Hillary Clinton,NONE,Bernie Sanders,NONE,Train
Dear #Hillary and #Sanders supporters. It won't matter who wins POTUS if we don't deliver a #Congress with similar mindset. Str8 D ticket!!,Hillary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
My 2: #Hillary would be a fine president for the country we have. #Bernie would be a fine president for the country we should have.,Hillary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
.@elviscoal He prob really hates #Bernie now! O'M & #Hillary both copiedBernie &now Cuomo has 2 stand the WHOLE time!His feet R killing him!,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
I ONLY vote 4 REAL #Democrats for POTUS & that is #Hillary2016 #BernieSanders ONLY a #Dem in IOWA --FAKE & hopes Dem base will fall for it,Hillary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
@speedingisfun #hillary #Bernie obv much more liberal than #trump. Trump supports single-payer/pro-abortion/illegals coming back in country,Hillary Clinton,AGAINST,Bernie Sanders,NONE,Train
Great classic #DEMDEBATE tonight. #Hillary and #Bernie both speak like smart strong leaders. Intense goodwill energy. And Kudos #CBS.,Hillary Clinton,FAVOR,Bernie Sanders,FAVOR,Train
"@mashable I don't know the ""bros"" who love #Bernie, but I have been attacked by #Hillary supporters, so maybe they're responding in (un)kind",Hillary Clinton,AGAINST,Bernie Sanders,NONE,Train
"#Bernie is by far more substantial than #Hillary. More honest & upfront also. She gives generic, politically expedient answers to problems!",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
Love that #democratic primary is talking bout real issues #BernieSanders made a great case now let's hear from #HillaryClinton #DemTownHall,Hillary Clinton,NONE,Bernie Sanders,FAVOR,Train
"#DemDebate  #bernie says root of problem is money in politics   #Hillary gets paid by pharma, Wall Street, jail etc etc",Hillary Clinton,AGAINST,Bernie Sanders,NONE,Train
"#Hillary might work to get people more crumbs from the rich, Corp.table, but #Bernie is fighting with us to get us all a chair at the table!",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"Mark Halperin has lost his damn mind, #HILLARY was a winner last night, not a loser, #Bernie underperformed w Millennials. #StandWithHillary",Hillary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
Donna Brazile is PART of the Problem in the mainstream media!! What a hack!! #DNC undermining #Bernie2016 campaign! #Hillary you should quit,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"#Hillary will keep us drowning in shit, #Trump will throw us a life raft, #Sanders will pull us out of the toilet completely. #election2016",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"Tonight #Hillary should say, ""The American people are sick & tired of hearing about the damn #Sanders campaign data theft."" #p2 #UniteBlue",Hillary Clinton,FAVOR,Bernie Sanders,NONE,Train
"Sorry #Bernie, #Hillary has laid out her climate agenda in detail numerous times.Thankfully some of us are more informed than your voters.",Hillary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
"#Hillary2016 revealed her true colors today. No way in Hell you can call yourself ""a Progressive"" when you're PRO-DEATH PENALTY! #Bernie2016",Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
Compare #BernieSanders & #Hillary then purpose in your heart to keep Republicans out of the white house even blue ones & #FueltheBern,Hillary Clinton,NONE,Bernie Sanders,AGAINST,Train
Why do Millennials under 25 choose #Bernie over #Hillary 1 Free College for EVERYONE 2 Free Healthcare for EVERYONE 3 Marijuana Legalization,Hillary Clinton,NONE,Bernie Sanders,NONE,Train
More annoyed politicians can get cases heard in federal courts faster than inmates waiting 6mo for a trial in county courts #Hillary #Bernie,Hillary Clinton,NONE,Bernie Sanders,NONE,Train
Why #CNN do not cover #BernieSanders like they cover #HillaryClinton ? Because time Warner who owns CNN gave over 1 million to her campaign,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
Today's Twitter debates between reasonable #Hillary and #Bernie supporters slightly more interesting than debate between actual candidates.,Hillary Clinton,NONE,Bernie Sanders,NONE,Train
"Wen you point out with links, voting records, policies & data the #bernie anti #HillaryClinton memes fall apart & the name calling starts.",Hillary Clinton,NONE,Bernie Sanders,NONE,Train
just because i'm a woman doesn't mean i'm voting for #HillaryClinton and to assume therefore i have to vote for her is sexist. #Bernie2016,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
Looking at all the #BernieSanders and #HillaryClinton supporters and I've never been more happy our votes don't actually matter. #DemDebate,Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
#Hillary says yes I took their money I promise I won't let them twist the daggers anymore #BernieSanders antidote to  poison on their blades,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"Between #Bernie's Movement and #Hillary's Machine, @BernieSanders wins hands down.....and so will America when we defeat #WallStreet",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
#Hillary & #Sanders need to take a look at what happened to their food friend Stalin  are what will happen if they take charge #Demdebate,Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
"Please jump in the race deluded Michael Bloomberg!  You will drain votes from Hillary, won't touch Bernie. #BernieSanders #Hillary2016",Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
News outlets say that #Hillary2016 is the only 1 that stands a chance against Trump; but SO many polls show that #Bernie2016 trumps #Trump.,Hillary Clinton,NONE,Bernie Sanders,FAVOR,Train
"President #Trump should meet each other candidate periodically at the White House 1-on-1 including #Hillary and the #Bernie guy, I think.",Hillary Clinton,NONE,Bernie Sanders,NONE,Train
#BernieSanders isn't gonna attack #HillaryWallSt. Doesn't need to. Elizabeth Warren will do that for him. Are you ready for Sanders/Warren?,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
So not allowing existing ISIS members into US will make them join the group they're already part of. #LiberalLogic #BernieSanders #Hillary,Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
@JonBanquer When LWNJ desert #Hillary & run to #Bernie you know they believe Venezuela is working just fine & Cuba is awesome! Wake up!,Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
It seems like nobody cares #Sanders people actually mined #Hillary2016 's data. They did it. So why is everyone pissed at DNC?,Hillary Clinton,NONE,Bernie Sanders,AGAINST,Train
#Hillary campaign knows they're screwed. They just have that hope the cows have before entering the slaughterhouse door. #BernieOrBust,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
#Hillary would bring people to the table.  Do you think #Bernie will get even the actuall Democrats to the table? Independents?  #DemDebate,Hillary Clinton,FAVOR,Bernie Sanders,AGAINST,Train
"~ @BenSpielberg ; Flip side, if #Bernie can't handle what #Hillary brings at him, what chance would he have against the #GOP...",Hillary Clinton,NONE,Bernie Sanders,AGAINST,Train
#America Needs Major Surgery To Survive~ONLY Issue? Which Surgeon Does Operation #DonaldTrump or #BernieSanders~#Hillary is Passe #nyt #cnn,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
"#Hillary2016 #Bernie2016 very selfish people.1 elitist liar who thinks she knows whats best, 1 who thinks what u earn should b spread around",Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
"#Hillary2016 backers Stop calling #Bernie2016 supporters ""Bots."" If @HillaryClinton gets the nom you will want them on your side. #UniteBlue",Hillary Clinton,NONE,Bernie Sanders,FAVOR,Train
#MSNBC reporting #BernieSanders' impressive $ raising while neglecting to point out it's all from small donors unlike #BigBanks' #Hillary,Hillary Clinton,NONE,Bernie Sanders,FAVOR,Train
#coinflip decides 3 democratic caucus delegate votes. A COIN TOSS. no joke. #hillary won all 3. #bernie would be ahead if he said heads. smh,Hillary Clinton,NONE,Bernie Sanders,NONE,Train
"Like Cruz better than Trump. Really like Carson best. Like Rubio too. Carly too. Will vote for ANYBODY against #Socialist #Hillary, #Bernie",Hillary Clinton,AGAINST,Bernie Sanders,AGAINST,Train
#DemDebates Aaaand rude lousy bought interviewer cuts off #Bernie & lets Her Highness #HillaryClinton drivel on 1% Wall st Corp MONEY TALKS!,Hillary Clinton,AGAINST,Bernie Sanders,FAVOR,Train
#Hillary #Bernie Kerfuffle: I'll let the dust settle on this. But @DNC wld be wise to give Bernie data access again.,Hillary Clinton,NONE,Bernie Sanders,AGAINST,Train
#DemDebate #drinking game. Shots every time: #HillaryClinton says I have a plan MartinOMalley says I'm different #BernieSanders says I agree,Hillary Clinton,NONE,Bernie Sanders,NONE,Train
Applause for Obama seems tepid & cued...like #Hillary's applause. NOT like enthusiastic applause from #Trump & #Sanders crowds. #GunControl,Hillary Clinton,NONE,Bernie Sanders,AGAINST,Train
