Tweet,Target 1,Stance 1,Target 2,Stance 2,Test/Train/Dev
"Healthcare, #Hillary edge / Wall Street always a winner for #Bernie. She needs to whittle that defense down, to 30% Buffet + #raisethewage",Bernie Sanders,NONE,Hillary Clinton,NONE,Train
"#Hillary > #Bernie It's been my experience that trolls w ""truth"" in their user names are only concerned w/spreading lies.  @OnlyTruthReign",Bernie Sanders,AGAINST,Hillary Clinton,FAVOR,Train
@ChrisCuomo You rocked it! An awesome Town Hall w great moderator.All cand's shone but #Hillary2016 still has my vote altho LOVE #Bernie.,Bernie Sanders,FAVOR,Hillary Clinton,FAVOR,Train
"#realDonaldTrump #Hillary2016 #Bernie2016 If Bill Cosby escape Justice, then pray to whatever Supreme Being you believe in, will punish him.",Bernie Sanders,NONE,Hillary Clinton,NONE,Train
Can't understand why some find it hard to believe one can REALLY like both #Hillary & #Bernie Especially given alternative. @LisaToddSutton,Bernie Sanders,FAVOR,Hillary Clinton,FAVOR,Train
It would so fantastic if #BernieSanders took down #Hillary  in Iowa next month. Can imagine the DNC pissing in their hemp panties.,Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
"#Sanders might force #Hillary to actual have to campaign, that's too much like work. Taking him down is easier. Believe me. This is true.",Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
The minimum wage of $7.25 an hour is a starvation wage and must be raised to $12 (#Hillary). $15 (#Bernie) would increase unemployment.,Bernie Sanders,AGAINST,Hillary Clinton,FAVOR,Train
"Best thing about 2nite's #GOPDebate? ""#Hillary Clinton & Barak Obama"" over and over. We need NEW leadership in the oval office #Bernie2016",Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
. @MatthewOJ1 Lessons won't help #Bernie's demeanor- too old 2 change & he will never have the exp. of #Hillary. He's just not right choice.,Bernie Sanders,AGAINST,Hillary Clinton,FAVOR,Train
#HillaryClinton has never gotten more than 25% in online polls post #demdebate.Do #Bernie people rig online polls? We'll find out in #Iowa.,Bernie Sanders,NONE,Hillary Clinton,NONE,Train
X-mas wish list  1) Get rid of Barny Sanders and Hellary Clinton #BernieSanders #Hillary2016   2) Send all Hispanics back to Hispain,Bernie Sanders,AGAINST,Hillary Clinton,NONE,Train
What happens when deadbeat millennials learn that voting puts them in line for #juryduty? #RockTheVote #Hillary2016 #BernieSanders,Bernie Sanders,FAVOR,Hillary Clinton,FAVOR,Train
"@DaBearded0ne @JeanetteJing I said #Bernie allowed protesters to speak, a fact. #Hillary could have done same. Hightling difference is all.",Bernie Sanders,FAVOR,Hillary Clinton,NONE,Train
#hillary#bernie why Bernie rising? He says what he believes. Doesn't pander. HRC still changing views daily. Reason old socialist rising.,Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
"Clownish #BernieSanders, crooked #HillaryClinton & clueless obama attack #Pfizer 4 moving 2 Ireland b/c of our high taxes. Congrats 2 Pfizer",Bernie Sanders,AGAINST,Hillary Clinton,AGAINST,Train
.@maddow All this talk about #HillaryClinton supporters going gangbusters as if #Bernie2016 supporters will  crawl in a hole?,Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
"Glad to see that the #Bernie2016 camp isn't giving into fear over #Hillary, the media, & the #DNC colluding w/ each other. #LoveTrumpsHate",Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
"What I want to hear from candidates is not just what they want to do, but HOW they'll accomplish it.  #Bernie #Hillary",Bernie Sanders,NONE,Hillary Clinton,NONE,Train
@GottaLaff & #HillaryClinton says she's running on POTUS record? Give me a break. Her smear tactics agnst #BernieSanders r going 2 hurt her,Bernie Sanders,NONE,Hillary Clinton,NONE,Train
#DNC chair Wasserman Schultz gives impression of lying even she's quiet. #DWStweets It's an ugly club. #DemDebate #Bernie2016 #Hillary2016,Bernie Sanders,NONE,Hillary Clinton,NONE,Train
"Nina Tuner never said she's endorsing #Hillary. Tina just said she was endorsing #Bernie2016. Tina's a progressive, why the surprise. #Msnbc",Bernie Sanders,AGAINST,Hillary Clinton,NONE,Train
"""Anyone who shrugs + claims that change is just too hard has crawled into bed with the billionaires"" Elizabeth Warren #Bernie2016 #Hillary",Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
I'm going to lose large amounts of weight and bulk up.. I need to prepare myself for the aftermath of the #Hillary or #Bernie winning. #doom,Bernie Sanders,AGAINST,Hillary Clinton,AGAINST,Train
#Hillary staff instructed her supporter to help make sure O'Malley gets 15% and take delegate from #Bernie.  #Notwithher,Bernie Sanders,NONE,Hillary Clinton,AGAINST,Train
@jeneps Clinton only seems to field questions from children these days. Does she haul them around too? #Hillary4Hillary #Bernie2016 #HillNo,Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
#DNCDebate The gloves R off. Both #Omalley & #Bernie going after #HillaryClinton harder than ever before. Go Bernie! The people R behind U!,Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
#Bernie is allowed to yell on stage...but not #Hillary...Sexists people believe she should talk real soft since she's a woman #ImWithHer,Bernie Sanders,AGAINST,Hillary Clinton,FAVOR,Train
DIFFERENCE Conservative=Everyone should have a chance. Liberal=Everyone should have a check #debate #Bernie #Hillary,Bernie Sanders,NONE,Hillary Clinton,NONE,Train
"#Hillary brags about how Repubs r her enemies. In #Bernie Sanders's last election, he won 25% of their vote. Who again will get things done?",Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
"Any TV producers out there looking for a joint venture. My new sitcom concept w/Bernie Sanders, ""Just Add Hillary"" #bernie #hillary #dopes",Bernie Sanders,AGAINST,Hillary Clinton,AGAINST,Train
"Before you attack #Hillary you might want to make sure your words dont come directly from the RNC, they love #Bernie supporters  see@ Reince",Bernie Sanders,NONE,Hillary Clinton,FAVOR,Train
Cut #BernieSanders off after mentioning political revolution then cut 2 bs softball youtube question 4 #hillary then went 2 break #DemDebate,Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
The best candidate out there is #Bernie but the democrat party is corrupt to the core. They'll protect #Hillary by giving away the nominatn.,Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
"I love #Bernie but he's fighting very steep uphill battle. Unless #Hillary stumbles badly, can't see him get nearly enough black votes",Bernie Sanders,AGAINST,Hillary Clinton,NONE,Train
#RacistMSM is rigging polls so that #Hillary will be the nominee over #Bernie because that will make more $ than #Bernie v. any #GOP,Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
I keep waiting for #BernieSanders + #HillaryClinton to do tag team hand slaps during #DemDebate. They'd complement each other well in 2016.,Bernie Sanders,FAVOR,Hillary Clinton,FAVOR,Train
"Nor did Jeff Weaver make #Bernie look good, when he pointed fingers at others after his staff stole #Hillary data. Doubting his competence",Bernie Sanders,AGAINST,Hillary Clinton,NONE,Train
#Hillary2016 #Bernie2016 I still feel better about Bernie then I do about anybody else on either side. 2nd choice #RandPaul -?screw me less?,Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
"The only vision #HillaryClinton has for America is what she sees through #BernieSanders' eyes. Great, but it's not what I call leadership.",Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
"@MartinOMalley #BernieGate #DemDebate #Hillary2016 Bernie sick of ""Damn Emails"" Loves stealing ""DAMN DATA"" Thief blames DNC for his camp.",Bernie Sanders,NONE,Hillary Clinton,NONE,Train
"Prediction: @JoshVoorhees says #HillaryClinton won Iowa debate, looked Presidential; #BernieSanders went negative & looked weak, desperate.",Bernie Sanders,AGAINST,Hillary Clinton,FAVOR,Train
@Brains4Bern that's bs... Every candidate gets donations from big oil. That is not stealing #hillary's data like #bernie staff did,Bernie Sanders,AGAINST,Hillary Clinton,FAVOR,Train
Nothing #Hillary #Bernie or any other Democrat does will solve any of the major street crime gun violence contributor  #DemDebate,Bernie Sanders,AGAINST,Hillary Clinton,AGAINST,Train
in every poll since May #HillaryClinton never went below 40% and #BernieSanders never got above 33%  she has 18% lead now  #UniteBlue,Bernie Sanders,NONE,Hillary Clinton,FAVOR,Train
"#Sanders campaigning w/ Cornel West in IA, like #Hillary2016 campaigning w/ Rush Limbaugh!! The 2 hv actually made similar attacks on POTUS",Bernie Sanders,AGAINST,Hillary Clinton,AGAINST,Train
"@LuLuFlynn sorry, I'm a #Hillary guy. not a huge fan of Tarantino movies, & that's what Gen will look like 4 us w/ #Sanders. Think Kill Bill",Bernie Sanders,AGAINST,Hillary Clinton,FAVOR,Train
@maddow #Hillary have your daughter LIE 4 you is BS! Don't believe the shit that comes out of your MOUTH! U WILL NEVER WIN! #Bernie2016,Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
#hillary2016 if you care about america then you will support #trump you are smart enough to know that #trump is right and #sanders is wrong,Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
#BernieSanders hates modifying tonight's debate 2 front load questions abt nat'l security & foreign relations #Hillary2016 Cuz She'll EatHim,Bernie Sanders,AGAINST,Hillary Clinton,FAVOR,Train
"Dear #Hillary2016 & #Bernie2016 supporters, step back, take a deep breath, relax. You all are giving the #GOP the implosion they desire.",Bernie Sanders,NONE,Hillary Clinton,NONE,Train
Males that vote for #BernieSanders or #HillaryClinton look so weak. Soft. Like baby tears.  These men probably sit down when they pee.,Bernie Sanders,AGAINST,Hillary Clinton,AGAINST,Train
"Big News: While #HillaryClinton is barely winning vote count, she's now losing delegate count to #BernieSanders 19-18. #IowaCaucus",Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
"@SMShow its extremely flawed thinking2assume by t/BS intolerants that,if U continue2bash #Hillary,it'll give #Bernie t/vote,NOT from me #PH!",Bernie Sanders,AGAINST,Hillary Clinton,FAVOR,Train
I wish that when I vote for #BernieSanders over #Hillary it could somehow hurt her. Like a voodoo doll pin prick that gives her a migraine.,Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
"Why people arguing over who is the best #Hillary2016 or #Bernie2016 Whoever wins you will vote for them, if U dem. #Hillary front runner, So",Bernie Sanders,FAVOR,Hillary Clinton,FAVOR,Train
".@NBC, when #Hillary talks just cut to a commercial. Keep the camera on #Bernie or you're going to lose the 8 people watching. #DemDebate",Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
"#Hillary > #Bernie Emotional platitudes don't negate concrete facts: Sanders ""supporters"" are crazy Cons. What does this tell you? @jim4137",Bernie Sanders,AGAINST,Hillary Clinton,FAVOR,Train
Really sucks that Sanders accuses #Hillary campaign of seeing his info 2 months ago but then admits this morning he has no proof #BernieGate,Bernie Sanders,AGAINST,Hillary Clinton,FAVOR,Train
"#bernie won #berniewon #demdebate I watched the whole thing, #hillary lied and if she wants advice over bagels it should be anyone but Bill",Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
I heard several #BernieSanders lines #HillaryClinton used tonight. That's what happens when they don't all get the same questions. #DemForum,Bernie Sanders,NONE,Hillary Clinton,NONE,Train
"If a ""schlong"" is not the male member, then Ivana Trump can tell #Trump she never wants his #schlong ever again.  #GOP #Bernie2016 #Hillary",Bernie Sanders,NONE,Hillary Clinton,NONE,Train
"If the central attack from #HillaryClinton 2day is abt #BernieSanders shift on guns, then let's remember her on Iraq & gay rights #DemDebate",Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
#BernieSanders isn't running against #HillaryClinton. He's running against everything that is wrong with America #Poverty #Greed #Debt #ETC,Bernie Sanders,FAVOR,Hillary Clinton,NONE,Train
Do we REALLY need another President with the ONLY business experience of GETTIN ALL UP IN YOUR BUSINESS ? #HillaryClinton #BernieSanders,Bernie Sanders,AGAINST,Hillary Clinton,FAVOR,Train
#Bernie2016  needs to work on his delivery in this debate especially with #HillaryClinton she has ben doing this a long time #DemDebate,Bernie Sanders,NONE,Hillary Clinton,NONE,Train
Ok troll @Plantflowes you replied to my #BernieSanders tweet with your blah blah blah #Hillary2016 BS!   Be gone with your #mentalillness,Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
I just saw polls for Iowa and New Hampshire. Is #Hillary on Bern notice? #Bernie is neck in neck!This is a game changer. #Trump VS #Sanders?,Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
#MorningJoe Good Morning everyone.. Looking at those poll numbers.. Makes me smile. I don't trust #Hillary2016.. Good to see #Sanders2016,Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
@thehill Sanders raises money off the fact his campaign stole data from #Hillary and complains about the punishment. Pathetic!  #BernieGate,Bernie Sanders,AGAINST,Hillary Clinton,NONE,Train
"I'll say this about the #VAN debacle: if #Hillary's data director looked at #Sanders' data, do you think the #DNC would shut them down?",Bernie Sanders,NONE,Hillary Clinton,NONE,Train
#Hillary 's Attack on #Bernie 4 SinglePayer B'N Anti #ACA Literally #hilarious -->OG ACA Goal:  Strong Pubic Option = Single Payer Over Time,Bernie Sanders,FAVOR,Hillary Clinton,AGAINST,Train
#Fact: #Bernies Healthcare plan alone would raise taxes on the middle class by 9%. Middle class Americans need raises not tax hikes #Hillary,Bernie Sanders,AGAINST,Hillary Clinton,FAVOR,Train
Suck these Chinese nuts man did u hear the news #god is dead #hillaryclinton innocent & #berniesanders Full of shit what server @johnkerry,Bernie Sanders,AGAINST,Hillary Clinton,AGAINST,Train
"When establishment #Dems call #BernieSanders unelectable they're saying they'll RETREAT if he's nominated, but they'd DEFEND #HillaryClinton",Bernie Sanders,FAVOR,Hillary Clinton,NONE,Train
Alright kids. Let's try to behave ourselves and remember we're on the same side. Let's play fake and good luck! #Bernie #Hillary #OMalley,Bernie Sanders,NONE,Hillary Clinton,NONE,Train
I pray #Trump loses steam. Not sure whom I'm voting for yet #Bernie or #Hillary but I know they have MY best interest in mind #IowaCaucus,Bernie Sanders,FAVOR,Hillary Clinton,FAVOR,Train
